,unique_id,city,job_qry,job_title,company_name,location,summary,salary,link,date,full_text
34,p_360071b65a1b8b31,New+York,data+engineer,"Data Engineer, Direct-to-Consumer",NBCUniversal,"New York, NY",NOT_FOUND,NOT_FOUND,https://www.indeed.com/rc/clk?jk=360071b65a1b8b31&fccid=35d653c09c2712b6&vjs=3,NOT_FOUND,NOT_FOUND
16,p_9b07f79114a71c0f,New+York,data+engineer,"Intern - Data Engineer, University Students",McKinsey & Company,"New York, NY 10022 (Midtown area)",NOT_FOUND,NOT_FOUND,https://www.indeed.com/rc/clk?jk=9b07f79114a71c0f&fccid=6576e7250aa78c3c&vjs=3,NOT_FOUND,NOT_FOUND
32,p_308418e1c0d89eb3,New+York,data+engineer,Data Engineer - Value Models,Geophy,"New York, NY",NOT_FOUND,NOT_FOUND,https://www.indeed.com/rc/clk?jk=308418e1c0d89eb3&fccid=2325d8d1451bddfc&vjs=3,NOT_FOUND,NOT_FOUND
31,p_b25c75e7283264dc,New+York,data+engineer,Data Engineer,Sony Music Entertainment,"New York, NY 10010 (Gramercy area)",NOT_FOUND,NOT_FOUND,https://www.indeed.com/rc/clk?jk=b25c75e7283264dc&fccid=c5284eeef83d4d1c&vjs=3,NOT_FOUND,NOT_FOUND
29,p_d545f93c4b9efed3,New+York,data+engineer,"Data Engineer, Analytics (University Grad)",Facebook,"New York, NY 10017 (Midtown area)",NOT_FOUND,NOT_FOUND,https://www.indeed.com/rc/clk?jk=d545f93c4b9efed3&fccid=1639254ea84748b5&vjs=3,NOT_FOUND,NOT_FOUND
11,p_a51fb47eabe6d56d,New+York,data+engineer,New York Hiring Conference - Data Engineer,"Amazon.com Services, Inc.","New York, NY",NOT_FOUND,NOT_FOUND,https://www.indeed.com/rc/clk?jk=a51fb47eabe6d56d&fccid=fe2d21eef233e94a&vjs=3,NOT_FOUND,NOT_FOUND
27,p_a75ea646f94a30a6,New+York,data+engineer,Data Engineer,Ocrolus,"New York, NY",NOT_FOUND,NOT_FOUND,https://www.indeed.com/rc/clk?jk=a75ea646f94a30a6&fccid=5a599bb89ab2a26a&vjs=3,NOT_FOUND,NOT_FOUND
13,p_da922f2e66b8f07a,New+York,data+engineer,Entry Level Data Visualization Engineer,Naval Nuclear Laboratory,"Niskayuna, NY 12309",NOT_FOUND,NOT_FOUND,https://www.indeed.com/rc/clk?jk=da922f2e66b8f07a&fccid=b5ff6a9d6acf7028&vjs=3,NOT_FOUND,NOT_FOUND
14,p_b6c328837f888b7c,New+York,data+engineer,Cyber Data Engineer,New York City DEPT OF INFO TECH & TELECOMM,"Brooklyn, NY",NOT_FOUND,NOT_FOUND,https://www.indeed.com/rc/clk?jk=b6c328837f888b7c&fccid=0efe3e25ee20de25&vjs=3,NOT_FOUND,NOT_FOUND
24,p_81e398ab5186135d,New+York,data+engineer,Sr Talend Engineer ( Data Engineer),Third Republic,"New York, NY 10017 (Midtown area)",NOT_FOUND,NOT_FOUND,https://www.indeed.com/rc/clk?jk=81e398ab5186135d&fccid=643b9433027b4c5d&vjs=3,NOT_FOUND,NOT_FOUND
22,p_4ac50a6af61a6718,New+York,data+engineer,Data Engineer – Growth,Spotify,"New York, NY 10011 (Chelsea area)",NOT_FOUND,NOT_FOUND,https://www.indeed.com/rc/clk?jk=4ac50a6af61a6718&fccid=fe404d18bb9eef1e&vjs=3,NOT_FOUND,NOT_FOUND
33,p_cb6316daece026d4,New+York,data+engineer,Data Engineer,RISIRISA,"New York, NY",NOT_FOUND,NOT_FOUND,https://www.indeed.com/rc/clk?jk=cb6316daece026d4&fccid=570de3d15b9bbb97&vjs=3,NOT_FOUND,NOT_FOUND
